text;label
Предпочитает ли пассажир определенный маршрут?;read_passenger_preferences
Есть ли временные ограничения?;read_passenger_preferences
Нужна ли помощь пожилому пассажиру?;read_passenger_preferences
Заказывал ли клиент детские принадлежности?;read_passenger_preferences
Есть ли медицинские ограничения?;read_passenger_preferences
Нужна ли дополнительная вентиляция?;read_passenger_preferences
Предпочитает ли пассажир разговор или молчание?;read_passenger_preferences
Есть ли пожелания по скорости езды?;read_passenger_preferences
Нужны ли дополнительные ремни безопасности?;read_passenger_preferences
Заказывал ли клиент Wi-Fi в машине?;read_passenger_preferences
Есть ли предпочтения по радиостанциям?;read_passenger_preferences
Нужна ли зарядка для телефона?;read_passenger_preferences
Предпочитает ли пассажир открытые окна?;read_passenger_preferences
Есть ли пожелания по освещению?;read_passenger_preferences
Нужны ли дополнительные подушки?;read_passenger_preferences
Заказывал ли клиент освежитель воздуха?;read_passenger_preferences
Есть ли предпочтения по типу музыки?;read_passenger_preferences
Нужна ли помощь с посадкой в автомобиль?;read_passenger_preferences
Предпочитает ли пассажир переднее или заднее сиденье?;read_passenger_preferences
Есть ли пожелания по чистоте салона?;read_passenger_preferences
Нужны ли влажные салфетки?;read_passenger_preferences
Заказывал ли клиент дополнительное пространство для ног?;read_passenger_preferences
Есть ли предпочтения по запахам в машине?;read_passenger_preferences
Нужна ли дополнительная информация о маршруте?;read_passenger_preferences
Предпочитает ли пассажир быструю или спокойную езду?;read_passenger_preferences
Есть ли пожелания по парковке?;read_passenger_preferences
Нужна ли помощь с выходом из автомобиля?;read_passenger_preferences
Заказывал ли клиент дополнительное время ожидания?;read_passenger_preferences
Есть ли предпочтения по типу автомобиля?;read_passenger_preferences
Нужны ли дополнительные зеркала для обзора?;read_passenger_preferences
Предпочитает ли пассажир автоматическую или механическую коробку?;read_passenger_preferences
Есть ли пожелания по цвету салона?;read_passenger_preferences
Нужна ли дополнительная шумоизоляция?;read_passenger_preferences
Заказывал ли клиент специальные сиденья?;read_passenger_preferences
Есть ли предпочтения по высоте сиденья?;read_passenger_preferences
Нужна ли регулировка спинки сиденья?;read_passenger_preferences
Предпочитает ли пассажир кожаный или тканевый салон?;read_passenger_preferences
Есть ли пожелания по подсветке салона?;read_passenger_preferences
Нужны ли дополнительные подлокотники?;read_passenger_preferences
Заказывал ли клиент массажные сиденья?;read_passenger_preferences
Есть ли предпочтения по жесткости сидений?;read_passenger_preferences
Нужна ли дополнительная поддержка спины?;read_passenger_preferences
Предпочитает ли пассажир подогрев или охлаждение сидений?;read_passenger_preferences
Есть ли пожелания по вибрации в сиденьях?;read_passenger_preferences
Нужны ли дополнительные ремни для детей?;read_passenger_preferences
Заказывал ли клиент специальные крепления?;read_passenger_preferences
Есть ли предпочтения по материалу рулевого колеса?;read_passenger_preferences
Нужна ли дополнительная амортизация?;read_passenger_preferences
Предпочитает ли пассажир жесткую или мягкую подвеску?;read_passenger_preferences
Есть ли пожелания по уровню топлива?;read_passenger_preferences
Нужна ли информация о расходе бензина?;read_passenger_preferences
Заказывал ли клиент экологичный автомобиль?;read_passenger_preferences
Есть ли предпочтения по типу двигателя?;read_passenger_preferences
Нужна ли дополнительная мощность?;read_passenger_preferences
Предпочитает ли пассажир тихий или мощный мотор?;read_passenger_preferences
Есть ли пожелания по выхлопной системе?;read_passenger_preferences
Нужны ли дополнительные фильтры воздуха?;read_passenger_preferences
Заказывал ли клиент систему очистки воздуха?;read_passenger_preferences
Есть ли предпочтения по влажности в салоне?;read_passenger_preferences
Нужна ли дополнительная циркуляция воздуха?;read_passenger_preferences
Предпочитает ли пассажир естественную или искусственную вентиляцию?;read_passenger_preferences
Есть ли пожелания по давлению в шинах?;read_passenger_preferences
Нужна ли информация о состоянии дороги?;read_passenger_preferences
Заказывал ли клиент дополнительную безопасность?;read_passenger_preferences
Есть ли предпочтения по системам помощи водителю?;read_passenger_preferences
Нужны ли дополнительные датчики?;read_passenger_preferences
Предпочитает ли пассажир автоматические или ручные настройки?;read_passenger_preferences
Есть ли пожелания по навигационной системе?;read_passenger_preferences
Нужна ли голосовая навигация?;read_passenger_preferences
Заказывал ли клиент дополнительные карты?;read_passenger_preferences
Есть ли предпочтения по языку навигации?;read_passenger_preferences
Нужна ли информация о пробках в реальном времени?;read_passenger_preferences
Предпочитает ли пассажир альтернативные маршруты?;read_passenger_preferences
Есть ли пожелания по частоте обновления маршрута?;read_passenger_preferences
Нужны ли дополнительные точки интереса?;read_passenger_preferences
Заказывал ли клиент информацию о заправках?;read_passenger_preferences
Есть ли предпочтения по типу дорог?;read_passenger_preferences
Нужна ли информация о платных участках?;read_passenger_preferences
Предпочитает ли пассажир избегать автострад?;read_passenger_preferences
Есть ли пожелания по времени в пути?;read_passenger_preferences
Нужна ли оптимизация по расходу топлива?;read_passenger_preferences
Заказывал ли клиент экономичный маршрут?;read_passenger_preferences
Есть ли предпочтения по живописности дороги?;read_passenger_preferences
Нужна ли информация о погодных условиях?;read_passenger_preferences
Предпочитает ли пассажир избегать туннелей?;read_passenger_preferences
Есть ли пожелания по высоте над уровнем моря?;read_passenger_preferences
Нужна ли информация о крутизне подъемов?;read_passenger_preferences
Заказывал ли клиент избежание горных дорог?;read_passenger_preferences
Есть ли предпочтения по освещенности трассы?;read_passenger_preferences
Нужна ли информация о дорожных работах?;read_passenger_preferences
Предпочитает ли пассажир объезды ремонта?;read_passenger_preferences
Есть ли пожелания по качеству дорожного покрытия?;read_passenger_preferences
Нужна ли информация о камерах на дороге?;read_passenger_preferences
Заказывал ли клиент соблюдение скоростного режима?;read_passenger_preferences
Есть ли предпочтения по стилю вождения?;read_passenger_preferences
Нужна ли дополнительная осторожность?;read_passenger_preferences
Предпочитает ли пассажир спокойное вождение?;read_passenger_preferences
Есть ли пожелания по соблюдению дистанции?;read_passenger_preferences
Нужна ли информация о других участниках движения?;read_passenger_preferences
Заказывал ли клиент дополнительную вежливость на дороге?;read_passenger_preferences
Есть ли предпочтения по использованию сигналов?;read_passenger_preferences
Нужна ли дополнительная предсказуемость маневров?;read_passenger_preferences
Предпочитает ли пассажир избегать резких движений?;read_passenger_preferences
Есть ли пожелания по плавности торможения?;read_passenger_preferences
Нужна ли дополнительная плавность разгона?;read_passenger_preferences
Заказывал ли клиент комфортное ускорение?;read_passenger_preferences
Есть ли предпочтения по переключению передач?;read_passenger_preferences
Нужна ли информация о работе коробки передач?;read_passenger_preferences
Предпочитает ли пассажир экономичное или спортивное вождение?;read_passenger_preferences
Есть ли пожелания по использованию круиз-контроля?;read_passenger_preferences
Нужна ли автоматическая поддержка скорости?;read_passenger_preferences
Заказывал ли клиент адаптивный круиз-контроль?;read_passenger_preferences
Есть ли предпочтения по системам безопасности?;read_passenger_preferences
Нужна ли автоматическая система экстренного торможения?;read_passenger_preferences
Предпочитает ли пассажир контроль слепых зон?;read_passenger_preferences
Есть ли пожелания по системе предупреждения столкновений?;read_passenger_preferences
Нужна ли дополнительная система стабилизации?;read_passenger_preferences
Заказывал ли клиент систему контроля усталости водителя?;read_passenger_preferences
Есть ли предпочтения по мониторингу состояния водителя?;read_passenger_preferences
Нужна ли система распознавания знаков?;read_passenger_preferences
Предпочитает ли пассажир автоматическое соблюдение ПДД?;read_passenger_preferences
Есть ли пожелания по системе парковки?;read_passenger_preferences
Нужна ли автоматическая парковка?;read_passenger_preferences
Заказывал ли клиент помощь при параллельной парковке?;read_passenger_preferences
Есть ли предпочтения по датчикам парковки?;read_passenger_preferences
Нужна ли камера заднего вида?;read_passenger_preferences
Предпочитает ли пассажир круговой обзор?;read_passenger_preferences
Есть ли пожелания по системе мониторинга окружения?;read_passenger_preferences
Нужна ли дополнительная видимость?;read_passenger_preferences
Заказывал ли клиент улучшенное освещение?;read_passenger_preferences
Есть ли предпочтения по адаптивным фарам?;read_passenger_preferences
Нужна ли автоматическая регулировка света?;read_passenger_preferences
Предпочитает ли пассажир дневные ходовые огни?;read_passenger_preferences
Есть ли пожелания по противотуманным фарам?;read_passenger_preferences
Нужна ли дополнительная подсветка поворотов?;read_passenger_preferences
Заказывал ли клиент динамическое освещение?;read_passenger_preferences
Есть ли предпочтения по интенсивности света?;read_passenger_preferences
Нужна ли регулировка яркости фар?;read_passenger_preferences
Предпочитает ли пассажир автоматическое включение фар?;read_passenger_preferences
Есть ли пожелания по датчику освещенности?;read_passenger_preferences
Нужна ли автоматическая очистка фар?;read_passenger_preferences
Заказывал ли клиент омыватель фар?;read_passenger_preferences
Есть ли предпочтения по очистке лобового стекла?;read_passenger_preferences
Нужны ли автоматические дворники?;read_passenger_preferences
Предпочитает ли пассажир датчик дождя?;read_passenger_preferences
Есть ли пожелания по скорости работы дворников?;read_passenger_preferences
Нужна ли дополнительная очистка стекол?;read_passenger_preferences
Заказывал ли клиент подогрев лобового стекла?;read_passenger_preferences
Есть ли предпочтения по обдуву стекол?;read_passenger_preferences
Нужна ли система против запотевания?;read_passenger_preferences
Предпочитает ли пассажир кондиционирование или обогрев?;read_passenger_preferences
Есть ли пожелания по климат-контролю?;read_passenger_preferences
Нужна ли автоматическая регулировка температуры?;read_passenger_preferences
Заказывал ли клиент многозонный климат-контроль?;read_passenger_preferences
Есть ли предпочтения по индивидуальным настройкам?;read_passenger_preferences
Нужна ли возможность раздельного управления?;read_passenger_preferences
Предпочитает ли пассажир ручные или автоматические настройки климата?;read_passenger_preferences
Родная моя, банкоматик поблизости найди?;find_nearby_places
Роснефть поблизости есть?;find_nearby_places
Где поблизости разливное пиво продают?;find_nearby_places
Паркоматы есть на районе?;find_nearby_places
Найди заправку рядом;find_nearby_places
Где рядом магаз?;find_nearby_places
Ближайший Газпромбанк;find_nearby_places
Где похавать можно?;find_nearby_places
Найди туалет;find_nearby_places
Найди ближайший продуктовый;find_nearby_places
Поехали в аптеку;find_nearby_places
Найди ближайшую больницу;find_nearby_places
Найди аптеку ближайшую;find_nearby_places
Где рядом поесть?;find_nearby_places
Найди шиномонтаж;find_nearby_places
Ближайший банк;find_nearby_places
Найди самую близку заправку;find_nearby_places
Где можно купить воды?;find_nearby_places
Где здесь магазин?;find_nearby_places
Найти ближайшее кафе;find_nearby_places
Кафе найди ближайшее;find_nearby_places
Где кафе или столовая рядом?;find_nearby_places
Где рядом шиномонтаж?;find_nearby_places
Построй маршрут до ближайшего общественного туалета;find_nearby_places
Построй маршрут до ближайшей заправки;find_nearby_places
Построй маршурут до ближайшей заправки Газпром;find_nearby_places
Построй маршурут до ближайшей заправки Лукойл;find_nearby_places
Найди ближайшую заправку Газпром;find_nearby_places
Найди ближайший Макдональдс;find_nearby_places
Найди ближайшее кафе с пловом;find_nearby_places
До близжайшего ТЦ;find_nearby_places
Поехали до МФЦ да поближе;find_nearby_places
Где близко есть чайхона;find_nearby_places
Ближайшее кафе;find_nearby_places
Заправка;find_nearby_places
Алиса, найди ближайшую больницу;find_nearby_places
Где тут рядом можно поесть?;find_nearby_places
Покажи ближайшие магазины;find_nearby_places
Нужен ближайший банкомат;find_nearby_places
Давай найдем заправку поблизости;find_nearby_places
Алиса, где здесь аптека?;find_nearby_places
Ищи ближайший торговый центр;find_nearby_places
Нужна ближайшая парковка;find_nearby_places
Давай поищем кафе рядом;find_nearby_places
Алиса, найди туалет поблизости;find_nearby_places
Где тут можно перекусить?;find_nearby_places
Покажи ближайшие рестораны;find_nearby_places
Нужен ближайший супермаркет;find_nearby_places
Давай найдем банк поблизости;find_nearby_places
Алиса, где здесь почта?;find_nearby_places
Ищи ближайшую заправочную станцию;find_nearby_places
Нужна ближайшая автомойка;find_nearby_places
Давай поищем шиномонтаж рядом;find_nearby_places
Алиса, найди автосервис поблизости;find_nearby_places
Где тут можно купить продукты?;find_nearby_places
Покажи ближайшие кинотеатры;find_nearby_places
Нужен ближайший спортзал;find_nearby_places
Давай найдем парикмахерскую поблизости;find_nearby_places
Алиса, где здесь химчистка?;find_nearby_places
Ищи ближайшую прачечную;find_nearby_places
Нужна ближайшая стоматология;find_nearby_places
Давай поищем ветеринарную клинику рядом;find_nearby_places
Алиса, найди зоомагазин поблизости;find_nearby_places
Где тут можно купить цветы?;find_nearby_places
Покажи ближайшие книжные магазины;find_nearby_places
Нужен ближайший компьютерный магазин;find_nearby_places
Давай найдем мебельный магазин поблизости;find_nearby_places
Алиса, где здесь строительный магазин?;find_nearby_places
Ищи ближайший автомагазин;find_nearby_places
Нужна ближайшая оптика;find_nearby_places
Давай поищем ювелирный магазин рядом;find_nearby_places
Алиса, найди часовую мастерскую поблизости;find_nearby_places
Где тут можно отремонтировать обувь?;find_nearby_places
Покажи ближайшие ломбарды;find_nearby_places
Нужен ближайший обменник валют;find_nearby_places
Давай найдем нотариуса поблизости;find_nearby_places
Алиса, где здесь страховая компания?;find_nearby_places
Ищи ближайшее туристическое агентство;find_nearby_places
Нужна ближайшая фотостудия;find_nearby_places
Давай поищем салон красоты рядом;find_nearby_places
Алиса, найди массажный салон поблизости;find_nearby_places
Где тут можно сделать маникюр?;find_nearby_places
Покажи ближайшие барбершопы;find_nearby_places
Нужен ближайший солярий;find_nearby_places
Давай найдем косметический салон поблизости;find_nearby_places
Алиса, где здесь можно сделать татуировку?;find_nearby_places
Ищи ближайший пирсинг-салон;find_nearby_places
Нужна ближайшая детская площадка;find_nearby_places
Давай поищем парк рядом;find_nearby_places
Алиса, найди сквер поблизости;find_nearby_places
Где тут можно погулять?;find_nearby_places
Покажи ближайшие музеи;find_nearby_places
Нужен ближайший театр;find_nearby_places
Давай найдем концертный зал поблизости;find_nearby_places
Алиса, где здесь можно послушать музыку?;find_nearby_places
Ищи ближайший клуб;find_nearby_places
Нужна ближайшая дискотека;find_nearby_places
Давай поищем караоке рядом;find_nearby_places
Алиса, найди боулинг поблизости;find_nearby_places
Где тут можно поиграть в бильярд?;find_nearby_places
Покажи ближайшие игровые залы;find_nearby_places
Нужен ближайший интернет-кафе;find_nearby_places
Давай найдем библиотеку поблизости;find_nearby_places
Алиса, где здесь можно почитать?;find_nearby_places
Ищи ближайший книжный клуб;find_nearby_places
Нужна ближайшая школа танцев;find_nearby_places
Давай поищем спортивную секцию рядом;find_nearby_places
Алиса, найди йога-студию поблизости;find_nearby_places
Где тут можно заниматься фитнесом?;find_nearby_places
Покажи ближайшие бассейны;find_nearby_places
Нужен ближайший каток;find_nearby_places
Давай найдем лыжную трассу поблизости;find_nearby_places
Алиса, где здесь можно покататься на коньках?;find_nearby_places
Ищи ближайший скейт-парк;find_nearby_places
Нужна ближайшая велодорожка;find_nearby_places
Давай поищем теннисный корт рядом;find_nearby_places
Алиса, найди футбольное поле поблизости;find_nearby_places
Где тут можно поиграть в баскетбол?;find_nearby_places
Покажи ближайшие волейбольные площадки;find_nearby_places
Нужен ближайший гольф-клуб;find_nearby_places
Давай найдем конный клуб поблизости;find_nearby_places
Алиса, где здесь можно покататься на лошадях?;find_nearby_places
Ищи ближайший пляж;find_nearby_places
Нужна ближайшая набережная;find_nearby_places
Давай поищем озеро рядом;find_nearby_places
Алиса, найди реку поблизости;find_nearby_places
Где тут можно половить рыбу?;find_nearby_places
Покажи ближайшие места для пикника;find_nearby_places
Нужен ближайший лес;find_nearby_places
Давай найдем горы поблизости;find_nearby_places
Алиса, где здесь можно отдохнуть на природе?;find_nearby_places
Ищи ближайший кемпинг;find_nearby_places
Нужна ближайшая турбаза;find_nearby_places
Давай поищем санаторий рядом;find_nearby_places
Алиса, найди пансионат поблизости;find_nearby_places
Где тут можно остановиться на ночь?;find_nearby_places
Покажи ближайшие гостиницы;find_nearby_places
Нужен ближайший хостел;find_nearby_places
Давай найдем мотель поблизости;find_nearby_places
Алиса, где здесь дешевое жилье?;find_nearby_places
Ищи ближайшие апартаменты;find_nearby_places
Нужна ближайшая квартира посуточно;find_nearby_places
Давай поищем коттедж рядом;find_nearby_places
Алиса, найди дачу поблизости;find_nearby_places
Где тут можно снять дом?;find_nearby_places
Покажи ближайшие агентства недвижимости;find_nearby_places
Нужен ближайший риэлтор;find_nearby_places
Давай найдем управляющую компанию поблизости;find_nearby_places
Алиса, где здесь ЖЭК?;find_nearby_places
Ищи ближайшую слесарную мастерскую;find_nearby_places
Нужна ближайшая сантехническая служба;find_nearby_places
Давай поищем электрика рядом;find_nearby_places
Алиса, найди газовую службу поблизости;find_nearby_places
Где тут можно вызвать слесаря?;find_nearby_places
Покажи ближайшие мастерские по ремонту техники;find_nearby_places
Нужен ближайший сервисный центр;find_nearby_places
Давай найдем мастера по ремонту поблизости;find_nearby_places
Алиса, где здесь можно починить телефон?;find_nearby_places
Ищи ближайший компьютерный сервис;find_nearby_places
Нужна ближайшая мастерская по ремонту часов;find_nearby_places
Давай поищем ремонт обуви рядом;find_nearby_places
Алиса, найди ателье поблизости;find_nearby_places
Где тут можно подшить одежду?;find_nearby_places
Покажи ближайшие портновские мастерские;find_nearby_places
Нужен ближайший швейный цех;find_nearby_places
Давай найдем закройщика поблизости;find_nearby_places
Алиса, где здесь можно перешить вещи?;find_nearby_places
Ищи ближайшую вышивальную мастерскую;find_nearby_places
Нужна ближайшая трикотажная фабрика;find_nearby_places
Давай поищем текстильное предприятие рядом;find_nearby_places
Алиса, найди швейную фабрику поблизости;find_nearby_places
Где тут производят одежду?;find_nearby_places
привет;other
как дела;other
собака лает;other
красивый день сегодня;other
что это такое;other
ананас сладкий;other
включи музыку громче;other
выключи свет в комнате;other
сколько времени сейчас;other
погода завтра будет хорошая;other
котлета вкусная;other
расскажи анекдот про медведя;other
банан желтый и спелый;other
где мой телефон лежит;other
компьютер сломался вчера;other
молоко в холодильнике кончилось;other
хочу пить воду;other
устал очень сильно;other
завтра понедельник будет;other
синий цвет мне нравится;other
машина быстрая и красивая;other
дождь идет на улице;other
солнце светит ярко;other
холодно сегодня очень;other
горячий чай с лимоном;other
кофе без сахара и молока;other
хлеб закончился дома;other
магазин закрыт на ремонт;other
работа надоела до смерти;other
отпуск скоро начнется;other
фильм интересный посмотрел;other
книга толстая и скучная;other
телевизор громкий слишком;other
соседи шумят по ночам;other
кот мурлычет на коленях;other
птицы поют за окном;other
цветы пахнут весной;other
трава зеленая на лужайке;other
небо голубое и чистое;other
облака белые плывут;other
ветер дует сильный;other
листья желтые опадают;other
снег выпал первый;other
лед скользкий на дороге;other
вода мокрая и холодная;other
алиса помоги с уроками;other
алиса расскажи сказку детям;other
алиса спой песню веселую;other
алиса включи телевизор пожалуйста;other
алиса выключи музыку;other
алиса что такое любовь;other
алиса сколько будет дважды два;other
алиса какая погода завтра;other
алиса переведи с английского;other
алиса поставь будильник на семь;other
алиса напомни купить хлеб;other
алиса добавь в календарь встречу;other
алиса найди рецепт борща;other
алиса включи радио волна;other
алиса выключи свет в спальне;other
я принимаю ванну горячую;other
не принимай близко к сердцу;other
отказаться от сладкого навсегда;other
отказ в работе системы;other
позвони маме завтра утром;other
позвонила бабушка вчера;other
звонок в дверь громкий;other
звонок будильника утренний;other
построй планы на выходные;other
построй дом из кубиков;other
маршрут автобуса номер пять;other
маршрут миграции птиц;other
прочитай книгу интересную;other
прочитай мои мысли;other
сообщение в социальной сети;other
сообщение от инопланетян;other
пожелания на новый год;other
пожелания молодоженам счастья;other
найди в интернете информацию;other
найди смысл жизни;other
ближайший родственник живет;other
ближайшее будущее неопределенно;other
поменяй пластинку на диске;other
поменяй тему разговора;other
тариф на электричество дорогой;other
тариф на мобильную связь;other
деловая встреча отменена;other
деловой костюм в шкафу;other
по делам службы уехал;other
по делам сердечным страдаю;other
домой вернулся кот;other
дома никого нет сейчас;other
домой лети журавль;other
дом родной и уютный;other
комфорт в доме важен;other
комфортная температура в комнате;other
эконом класс в самолете;other
экономь электричество дома;other
плюс один к харизме;other
плюс и минус равны;other
алиса это имя девочки;other
алиса в стране чудес;other
включи фантазию и творчество;other
включи совесть наконец;other
выключи компьютер на ночь;other
выключи эмоции ненужные;other
активируй карту банковскую;other
активируй мозг для работы;other
режим стирки деликатный;other
режим дня нарушен сильно;other
настройка гитары важна;other
настройка на успех нужна;other
отключи телевизор вечером;other
отключи от реальности;other
поставь оценку фильму;other
поставь цветы в вазу;other
сделай домашнее задание;other
сделай одолжение другу;other
измени пароль в системе;other
измени мир к лучшему;other
переключи канал на спорт;other
переключи внимание на важное;other
повысь голос громче;other
повысь самооценку себе;other
понизь температуру в доме;other
понизь планку требований;other
включи логику в голове;other
включи отопление зимой;other
нужно больше золота;other
нужно подумать серьезно;other
давай дружить всегда;other
давай знакомиться поближе;other
хочу мороженого сладкого;other
хочу в отпуск на море;other
поехали кататься на лыжах;other
поехали в магазин за продуктами;other
возьми зонт с собой;other
возьми себя в руки;other
верни долг соседу;other
верни молодость мне;other
оставь надежду на лучшее;other
оставь отзыв о ресторане;other
выбери профессию по душе;other
выбери сторону в конфликте;other
смени работу на лучшую;other
смени настроение на позитив;other
построй отношения с людьми;other
построй карьеру успешную;other
найди отличия на картинке;other
найди общий язык;other
покажи класс в игре;other
покажи характер сильный;other
прочти лекцию студентам;other
прочти молитву перед сном;other
скажи правду в лицо;other
скажи спасибо маме;other
озвучь роль в фильме;other
озвучь мультфильм детский;other
есть вопросы по теме;other
есть предложения по работе;other
что нового в мире;other
что случилось вчера;other
какие планы на лето;other
какие новости сегодня;other
нет времени на отдых;other
нет денег на покупки;other
не понял твою мысль;other
не слышу что говоришь;other
можно вопрос задать;other
можно войти в комнату;other
будь здоров всегда;other
будь осторожен на дороге;other
Пусть пассажир отменит заказ;other
думаю, что поздно уже;other
да, купи слона;other
Она мне помогла;other
а я ему говорю: зачем есть капусту, когда есть картошка!;other
Арбуз;other
Нахуй иди;other
А что говоришь?;other
Чебурек;other
Да блять!;other
Сука;other
Идиот;other
Ну и дела;other
Окак;other
Патруль на улицах;other
А потом появился бетмен;other
Денег нету нифига;other
Курс доллара какой;other
Что думаешь про новую серию сериала;other
Как дела?;other
Блять;other
Пиздец;other
Заебали эти пассажиры;other
Куда ты лезешь;other
Расскажи анекдот;other
Что там по новостям говорят;other
Яхай баля;other
я таксую так для души;other
Пупупупу;other
я маршрут домой прямо;home
буду идти домой сейчас;home
буду выехал домой прямо;home
домой поехал без остановок;home
броню домой сейчас;home
домашние дела без задержек;home
сейчас еду домой сейчас;home
сейчас домой поехал без задержек;home
направление домой прямо;home
буду домой быстро быстро;home
только домой сегодня побыстрее;home
я путь домой сейчас;home
сейчас домой маршрут быстро;home
буду путь домой;home
буду летим домой срочно;home
по дороге домой сейчас;home
я еду домой быстро без остановок;home
домой маршрут побыстрее;home
буду сегодня домой прямо;home
сейчас летим домой прямо;home
я в сторону дома побыстрее;home
домашняя дорога без задержек;home
буду домой срочно быстро;home
сейчас в сторону дома быстро;home
я дом срочно;home
сейчас возвращаюсь домой без задержек;home
я домашняя дорога быстро;home
я по дороге домой сейчас;home
сейчас броню домой прямо;home
буду домой без остановок побыстрее;home
домашние дела срочно;home
домой маршрут без остановок;home
сейчас еду на базу прямо;home
буду домашний маршрут;home
буду домашний маршрут без задержек;home
я домой срочно сейчас;home
только домой прямо;home
сейчас домой поехал сейчас;home
я идти домой без задержек;home
сейчас только вперед домой срочно;home
я поеду домой прямо;home
я маршрут домой сейчас;home
я еду домой сейчас без задержек;home
сейчас летим домой без задержек;home
буду только домой быстро;home
буду направляюсь домой сейчас;home
буду только домой сегодня срочно;home
я домой без остановок без остановок;home
еду домой побыстрее;home
я пока домой без остановок;home
сейчас домашняя дорога побыстрее;home
маршрут домой сейчас;home
сейчас летим домой побыстрее;home
только домой срочно;home
быстрый маршрут домой быстро;home
я только домой побыстрее;home
буду домой без остановок;home
буду быстрый маршрут домой без остановок;home
сейчас поеду домой побыстрее;home
буду поеду домой побыстрее;home
домашний маршрут прямо;home
домашний маршрут быстро;home
сейчас домашний маршрут быстро;home
я домашний маршрут прямо;home
в сторону дома сейчас;home
в сторону дома быстро;home
по дороге домой без задержек;home
я возвращаюсь домой быстро;home
я возвращаюсь домой срочно;home
возвращаюсь домой прямо;home
возвращаюсь домой без задержек;home
еду на базу срочно;home
еду на базу без задержек;home
сейчас еду на базу;home
я еду на базу;home
домашняя дорога прямо;home
домашняя дорога срочно;home
домашняя дорога побыстрее;home
путь домой без задержек;home
путь домой прямо;home
путь домой быстро;home
путь домой срочно;home
сейчас путь домой;home
быстрый путь домой;home
быстрый путь домой срочно;home
быстрый путь домой быстро;home
иду домой быстро;home
иду домой срочно;home
иду домой прямо;home
иду домой без задержек;home
сейчас иду домой;home
поеду домой срочно;home
поеду домой быстро;home
поеду домой без задержек;home
поеду домой прямо;home
лечу домой срочно;home
лечу домой быстро;home
лечу домой прямо;home
лечу домой без задержек;home
сейчас лечу домой;home
домой без остановок;home
домой без задержек;home
домой побыстрее;home
домой срочно;home
домой прямо;home
еду домой срочно;home
еду домой прямо;home
еду домой без задержек;home
еду домой;home
домой маршрут быстро;home
домой маршрут срочно;home
домой маршрут прямо;home
домой маршрут без задержек;home
маршрут до дома быстрее;home
маршрут до дома срочно;home
маршрут до дома без задержек;home
маршрут до дома прямо;home
по пути домой заказы;home
заказы по пути домой;home
только заказы домой;home
только заказы по дому;home
домашние заказы;home
домашние поездки;home
еду только домой;home
езжу только домой;home
беру по пути домой;home
беру только домой;home
работаю по пути домой;home
маршрут до дома;home
путь к дому;home
в сторону дома;home
держу путь домой;home
направляюсь домой;home
двигаюсь домой;home
следую домой;home
курс домой;home
курсирую домой;home
дальше домой;home
движение домой;home
возьму домой маршрут;home
давай домой;home
везите домой;home
отвези домой;home
только домой далее;home
на базу домой;home
домашний конец смены;home
кончаю, домой;home
заканчиваю, домой;home
конец смены, домой;home
распускаюсь, домой;home
финал, домой;home
еду только по дому;home
только дом;home
курс на дом;home
беру курс домой;home
по курсу домой;home
домашний рейс;home
домашний путь;home
домашний конец;home
домашний финиш;home
домашний конец маршрута;home
дом;home
на дом;home
к дому;home
в дом;home
до дома;home
к себе домой;home
возврат домой;home
возврат к дому;home
возврат домой срочно;home
обратно домой;home
обратно домой срочно;home
обратно домой быстро;home
обратно домой без задержек;home
обратно домой прямо;home
возврат домой быстро;home
назад домой;home
назад домой срочно;home
назад домой быстро;home
назад домой без задержек;home
назад домой прямо;home
Еду домой;home
Маршрут домой;home
Прокладывай до дома;home
Как быстрее до дома;home
Построй дорогу домой;home
Наведи к дому;home
Покажи дорогу домой;home
Навигатор «домой»;home
Только домой;home
Заказы в сторону дома;home
Стартую домой;home
Курс на дом;home
Двигаюсь домой;home
Следую домой;home
Иду домой;home
Пора домой;home
Конец смены, домой;home
Заканчиваю, домой;home
Домой без остановок;home
Домой без задержек;home
Домой побыстрее;home
Домой срочно;home
Беру курс домой;home
Путь домой;home
Быстрый путь домой;home
Оптимальный маршрут домой;home
Короткий путь домой;home
Подскажи дорогу домой;home
В сторону дома;home
Держу путь домой;home
Лечу домой;home
Гони домой;home
Сориентируй на дом;home
Укажи дорогу к дому;home
Поехали домой;home
Погнали домой;home
По пути домой беру рейсы;home
Только рейсы до дома;home
Работаю по пути домой;home
Заказы до дома;home
Еду к себе домой;home
Маршрут к себе домой;home
Домашний маршрут;home
Домашний путь;home
Финиширую, домой;home
Финиш смены, домой;home
Отвези домой;home
Построй мне дорогу домой;home
Навигируй домой;home
Сверни к дому;home
Перестрой маршрут на дом;home
Обнови маршрут: дом;home
Направь домой;home
Выставь точку «дом»;home
Финиш домой;home
Нужен дом;home
Хочу домой;home
Ставь дом конечной;home
Конечная, дом;home
Назад домой;home
Возврат домой;home
Вернуться домой;home
Вернусь домой;home
Полёт домой;home
Дорога до дома;home
Скажи, как доехать домой;home
Прокладывай домой;home
Рассчитай дорогу домой;home
Сохрани курс домой;home
Начинаю путь домой;home
Запусти режим «домой»;home
Домашний режим;home
Без клиентов, домой;home
Без пробок домой;home
Через центр домой;home
Через объезд домой;home
Через трассу домой;home
Оптимизируй до дома;home
Укороти путь домой;home
Сделай кратчайший до дома;home
