text;label
проложи маршрут до ул. сущёвская, 11;route
как доехать до садовая ул., 52;route
маршрут до ул. рижский проспект, 3;route
покажи дорогу до ул. новый арбат, 7;route
построй мне маршрут до лахтинский пр., 15;route
проложи маршрут до ул. никольская, 16;route
как доехать до ул. торжковская ул., 8;route
маршрут до площадь восстания, 10;route
покажи дорогу до ул. ленинская слобода, 9;route
построй мне маршрут до ул. малый козихин, 6;route
проложи маршрут до ул. пискарёвский пр., 42;route
как доехать до ул. госпитальный вал, 6;route
маршрут до ул. большая садовая, 32;route
покажи дорогу до дунайский пр., 12;route
построй мне маршрут до ул. якиманка, 8;route
проложи маршрут до ул. мясницкая, 14;route
как доехать до ул. кронверкский пр., 7;route
маршрут до ул. большой сампсониевский пр., 15;route
покажи дорогу до ул. пятницкая, 44;route
проложи маршрут до ул. ходынский бульвар, 5;route
как доехать до ул. малая конюшенная ул., 6;route
маршрут до ул. кронштадтский бульвар, 27;route
покажи дорогу до ул. планетная ул., 5;route
построй мне маршрут до ул. краснопресненская наб., 18;route
проложи маршрут до ул. пискарёвка, 33;route
как доехать до ул. лужнецкая наб., 4;route
маршрут до ул. большая никитская, 23;route
покажи дорогу до приморский пр., 15;route
построй мне маршрут до ул. кутузовский проспект, 10;route
проложи маршрут до ул. петровка, 23;route
как доехать до средний пр. васильевского острова, 17;route
маршрут до ул. кузнечный пер., 5;route
покажи дорогу до ул. проспект вернадского, 25;route
построй мне маршрут до ул. лахтинский пр., 15;route
проложи маршрут до ул. заморенова, 31;route
как доехать до ул. полюстровский пр., 21;route
маршрут до ул. охотный ряд, 4;route
покажи дорогу до ул. новая басманная, 2;route
построй мне маршрут до ул. госпитальный вал, 6;route
проложи маршрут до ул. большая ордынка, 33;route
как доехать до ул. планетная ул., 5;route
покажи дорогу до ул. щёлковское шоссе, 14;route
построй мне маршрут до ул. лужнецкая наб., 4;route
как доехать до невский пр., 57;route
маршрут до ул. проспект вернадского, 25;route
покажи дорогу до ул. сретенка, 29;route
построй мне маршрут до пулковское ш., 35;route
маршрут до ул. заморенова, 31;route
покажи дорогу до ул. большая никитская, 23;route
построй мне маршрут до ул. пискарёвский пр., 42;route
проложи маршрут до ул. ленинградский пр-т, 58;route
маршрут до ул. малый козихин, 6;route
покажи дорогу до лиговский пр., 42;route
построй мне маршрут до ул. лесная, 15;route
покажи, как проехать к центральный парк;route
отвези до петроградская;route
проклади мне путь до приморский проспект, 15;route
отведи меня к кузнецкий мост, 5;route
проклади мне путь до площадь перед парком;route
куда дорога до московский проспект, 77;route
наведи маршрут на площадь с фонтаном;route
проклади мне путь до охотный ряд, 4;route
наведи маршрут на большой пр., 12;route
отведи меня к цветной бульвар, 9;route
прокладывай до площадь труда;route
проклади мне путь до тверская, 12;route
отведи меня к кафе на углу;route
проклади мне путь до мясницкая, 14;route
прокладывай до торговый центр у метро;route
построй быстрый маршрут до фонтан около магазина;route
наведи маршрут на станция метро;route
наведи маршрут на общежитие;route
построй быстрый маршрут до петровка, 23;route
хочу доехать до площадь с фонтаном;route
хочу доехать до площадь перед парком;route
покажи, как проехать к большая ордынка, 33;route
прокладывай до офисный центр;route
прокладывай до ресторан на набережной;route
как добраться до пулковское ш., 35;route
построй быстрый маршрут до лужнецкая наб., 4;route
покажи, как проехать к лужнецкая наб., 4;route
как добраться до сущёвская, 11;route
наведи маршрут на щёлковское шоссе, 14;route
наведи маршрут на заморенова, 31;route
покажи, как проехать к площадка на крыше;route
хочу доехать до тверская, 12;route
отведи меня к супермаркет на углу улицы;route
прокладывай до станция метро;route
отвези до лужнецкая наб., 4;route
куда дорога до площадь перед парком;route
куда дорога до якиманка, 8;route
хочу доехать до прачечная;route
как добраться до большой сампсониевский проспект, 15;route
наведи маршрут на ходынский бульвар, 5;route
куда дорога до ходынский бульвар, 5;route
куда дорога до детская площадка;route
отвези до общежитие;route
хочу доехать до никольская ул., 16;route
проклади мне путь до комендантский проспект, 31;route
отведи меня к площадь труда;route
покажи, как проехать к большой сампсониевский проспект, 15;route
хочу доехать до центральный парк;route
проклади мне путь до полюстровский пр., 21;route
построй быстрый маршрут до охотный ряд, 4;route
прокладывай до супермаркет на углу улицы;route
хочу доехать до пулковское ш., 35;route
построй быстрый маршрут до парковая, 9;route
покажи, как проехать к цветной бульвар, 9;route
как добраться до проспект вернадского, 25;route
покажи, как проехать к фонтанка;route
отведи меня к якиманка, 8;route
построй быстрый маршрут до арбат, 45;route
отведи меня к пискарёвский проспект, 42;route
построй быстрый маршрут до пятницкая, 44;route
покажи, как проехать к пушкинская, 12;route
как добраться до кузнецкий мост, 5;route
прокладывай до большой пр., 12;route
куда дорога до большая ордынка, 33;route
проклади мне путь до площадь труда;route
отвези до спортивный комплекс;route
отведи меня к ленинградский пр-т, 58;route
отвези до дом друга;route
покажи, как проехать к торговый квартал;route
отвези до торговый центр у метро;route
проклади мне путь до заморенова, 31;route
прокладывай до прачечная;route
куда дорога до охотный ряд, 4;route
отведи меня к кронверкский проспект, 7;route
отведи меня к площадь аничкова;route
куда дорога до арбат, 45;route
отведи меня к петровка, 23;route
наведи маршрут на пр-т мира, 101;route
хочу доехать до фонтан около магазина;route
как добраться до сенная площадь;route
построй быстрый маршрут до музей современного искусства;route
наведи маршрут на васильевский остров, 5;route
прокладывай до пятницкая, 44;route
отвези до сущёвская, 11;route
проклади мне путь до арбат, 45;route
прокладывай до заморенова, 31;route
проклади мне путь до никольская ул., 16;route
как добраться до московский проспект, 77;route
прокладывай до ленинградский пр-т, 58;route
отвези до цветной бульвар, 9;route
хочу доехать до арбат, 45;route
куда дорога до заморенова, 31;route
построй быстрый маршрут до сенная площадь;route
куда дорога до средний пр. васильевского острова, 17;route
хочу доехать до дом друга;route
наведи маршрут на казанская ул., 11;route
отведи меня к малая конюшенная, 6;route
построй быстрый маршрут до площадь с фонтаном;route
прокладывай до московский проспект, 77;route
проклади мне путь до ходынский бульвар, 5;route
построй быстрый маршрут до никольская ул., 16;route
отвези до кронверкский проспект, 7;route
хочу доехать до лиговский проспект, 42;route
проклади мне путь до средний пр. васильевского острова, 17;route
покажи, как проехать к кафе на углу;route
наведи маршрут на парковая, 9;route
прокладывай до общежитие;route
прокладывай до мясницкая, 14;route
прокладывай до фонтанка;route
куда дорога до парк скейтбордистов;route
отвези до новая басманная, 2;route
куда дорога до ленинский проспект;route
куда дорога до торговый центр у метро;route
как добраться до заморенова, 31;route
куда дорога до площадка для йоги;route
куда дорога до станция метро;route
хочу доехать до музей современного искусства;route
куда дорога до проспект вернадского, 25;route
хочу доехать до супермаркет на углу улицы;route
покажи, как проехать к общежитие;route
отвези до васильевский остров, 5;route
куда дорога до казанская ул., 11;route
прокладывай до площадь аничкова;route
построй быстрый маршрут до пушкинская, 12;route
наведи маршрут на средний пр. васильевского острова, 17;route
отвези до площадка для йоги;route
отведи меня к садовая, 78;route
построй быстрый маршрут до детская площадка;route
как добраться до фонтанка;route
проклади мне путь до большой пр., 12;route
наведи маршрут на площадь с памятником;route
прокладывай до дом друга;route
построй быстрый маршрут до автобусная остановка;route
куда дорога до лесная, 15;route
покажи, как проехать к пискарёвский проспект, 42;route
покажи, как проехать к площадь с фонтаном;route
как добраться до полюстровский пр., 21;route
построй быстрый маршрут до полюстровский пр., 21;route
проклади мне путь до сенная площадь;route
прокладывай до сущёвская, 11;route
отвези до фонтан около магазина;route
хочу доехать до площадка на крыше;route
куда дорога до новая басманная, 2;route
хочу доехать до ленинский проспект;route
наведи маршрут на большой сампсониевский проспект, 15;route
отвези до пушкинская, 12;route
построй быстрый маршрут до торговый квартал;route
отвези до площадь аничкова;route
как добраться до невский, 10;route
построй быстрый маршрут до щёлковское шоссе, 14;route
хочу доехать до кузнецкий мост, 5;route
отвези до мясницкая, 14;route
покажи, как проехать к кутузовский проспект, 10;route
покажи, как проехать к приморский проспект, 15;route
покажи, как проехать к лесная, 15;route
отвези до невский, 10;route
прокладывай до автобусная остановка;route
есть комментарий пассажира?;read_passenger_message
покажи сообщение заказчика;read_passenger_message
сообщений пассажир не писал?;read_passenger_message
покажи комменты к заказу;read_passenger_message
чатик с клиентом прочитай, зай;read_passenger_message
комментарий;read_passenger_message
озвучь сообщение;read_passenger_message
прочитай комментарий;read_passenger_message
что человек написал?;read_passenger_message
что он настрочил там?;read_passenger_message
че он чешет?;read_passenger_message
что говорят?;read_passenger_message
прочитай сообщение;read_passenger_message
есть собщения от клиента?;read_passenger_message
что-нибудь пишут?;read_passenger_message
что пишут?;read_passenger_message
скажи сообщение;read_passenger_message
прочитай че написали;read_passenger_message
что написали?;read_passenger_message
озвучь;read_passenger_message
озвучь, плиз, сообщение от пассажира;read_passenger_message
хочу еще раз услышать сообщение от пассажира;read_passenger_message
повтори сообщение;read_passenger_message
еду до заказа, есть сообщения?;read_passenger_message
че там?;read_passenger_message
произнеси сообщение пассажира;read_passenger_message
зачитай вслух;read_passenger_message
прочитай сообщение клиента;read_passenger_message
прочти сообщение клиента;read_passenger_message
зачитай сообщение клиента;read_passenger_message
озвучь сообщение клиента;read_passenger_message
покажи сообщение клиента из чата;read_passenger_message
прочитай, что написал клиент;read_passenger_message
прочти, что написал пассажир;read_passenger_message
зачитай, что пассажир написал;read_passenger_message
озвучь, что клиент прислал;read_passenger_message
прочитай последнее сообщение клиента;read_passenger_message
прочитай свежее сообщение пассажира;read_passenger_message
прочти недавнее сообщение клиента;read_passenger_message
прочти его сообщение;read_passenger_message
зачитай её сообщение;read_passenger_message
озвучь их сообщение;read_passenger_message
прочитай текст от пассажира;read_passenger_message
прочти текстовое сообщение клиента;read_passenger_message
зачитай новые строки из чата;read_passenger_message
озвучь, что в чате написал пассажир;read_passenger_message
прочитай, что в чате пришло;read_passenger_message
прочти, что только что написал клиент;read_passenger_message
прочти последнее, что прислал пассажир;read_passenger_message
зачитай мне сообщение от клиента;read_passenger_message
озвучь мне сообщение пассажира;read_passenger_message
прочитай мне, что клиент написал;read_passenger_message
прочти мне, что прислал пассажир;read_passenger_message
прочитай новое сообщение от клиента;read_passenger_message
прочти новое сообщение пассажира;read_passenger_message
зачитай новое сообщение;read_passenger_message
озвучь последнее сообщение;read_passenger_message
прочитай сообщение, которое пришло;read_passenger_message
прочитай, что пришло от пассажира;read_passenger_message
прочти, что упало в чат;read_passenger_message
зачитай контент последнего сообщения;read_passenger_message
озвучь детали сообщения клиента;read_passenger_message
прочитай содержание сообщения пассажира;read_passenger_message
прочти содержание последнего сообщения;read_passenger_message
прочитай, что клиент только прислал;read_passenger_message
прочти, что пассажир только прислал;read_passenger_message
зачитай запись из чата;read_passenger_message
озвучь свежий текст от клиента;read_passenger_message
прочитай свежий текст пассажира;read_passenger_message
прочти текст последнего сообщения;read_passenger_message
прочитай текст из чата от пассажира;read_passenger_message
прочти, что клиент написал в чате;read_passenger_message
зачитай, что в чате у пассажира;read_passenger_message
озвучь, что клиент написал пару секунд назад;read_passenger_message
прочитай, что появилось в чате;read_passenger_message
прочти поступившее сообщение клиента;read_passenger_message
зачитай поступившее сообщение пассажира;read_passenger_message
прочитай, что отправил клиент;read_passenger_message
прочти, что отправил пассажир;read_passenger_message
озвучь, что прислал клиент;read_passenger_message
прочитай чат-сообщение клиента;read_passenger_message
прочитай чат-сообщение пассажира;read_passenger_message
прочти последнее чат-сообщение;read_passenger_message
зачитай последнюю реплику клиента;read_passenger_message
озвучь последнюю реплику пассажира;read_passenger_message
прочитай их последнюю реплику;read_passenger_message
прочитай, что сказал клиент текстом;read_passenger_message
прочти, что писал пассажир;read_passenger_message
зачитай, что написал человек;read_passenger_message
озвучь его последнее письмо;read_passenger_message
прочитай последнее письмо в чате;read_passenger_message
прочти сообщение, что пришло из приложения;read_passenger_message
зачитай смс от клиента в чате;read_passenger_message
прочитай смс пассажира;read_passenger_message
прочти смс клиента;read_passenger_message
озвучь смс из чата;read_passenger_message
прочитай строку из чата;read_passenger_message
прочти строку пассажира;read_passenger_message
зачитай строку клиента;read_passenger_message
прочитай, что там в сообщении;read_passenger_message
прочти, что там написал пассажир;read_passenger_message
озвучь, что в последнем сообщении;read_passenger_message
прочитай данные последнего сообщения;read_passenger_message
прочти данные сообщения клиента;read_passenger_message
зачитай данные сообщения пассажира;read_passenger_message
прочитай информацию из сообщения;read_passenger_message
прочти содержание текста клиента;read_passenger_message
озвучь содержание текста пассажира;read_passenger_message
прочитай весь текст последнего сообщения;read_passenger_message
прочти полный текст сообщения клиента;read_passenger_message
зачитай полный текст сообщения пассажира;read_passenger_message
прочитай полную реплику;read_passenger_message
прочти полную реплику клиента;read_passenger_message
озвучь полную реплику пассажира;read_passenger_message
прочитай свежее слово от клиента;read_passenger_message
прочти свежее слово пассажира;read_passenger_message
зачитай свежее слово из чата;read_passenger_message
прочитай только что поступивший текст;read_passenger_message
прочти только что пришедшее сообщение;read_passenger_message
озвучь только что пришедший текст;read_passenger_message
прочитай, что там человек прислал;read_passenger_message
прочти, что там клиент написал;read_passenger_message
зачитай, что там пассажир написал;read_passenger_message
прочитай контент чата;read_passenger_message
прочти контент последнего чата;read_passenger_message
озвучь контент сообщения;read_passenger_message
прочитай штрих последнего сообщения;read_passenger_message
прочти детали последнего текста;read_passenger_message
зачитай детали финального сообщения;read_passenger_message
прочитай финальное сообщение;read_passenger_message
прочти финальное сообщение клиента;read_passenger_message
озвучь финальное сообщение пассажира;read_passenger_message
прочитай текст клиента вслух;read_passenger_message
прочти текст пассажира вслух;read_passenger_message
зачитай текстовое сообщение вслух;read_passenger_message
прочитай, что он там черканул;read_passenger_message
прочти, что она там написала;read_passenger_message
озвучь, что они отправили;read_passenger_message
прочитай свеженькое сообщение;read_passenger_message
прочти свежее письмо клиента;read_passenger_message
зачитай свежее письмо пассажира;read_passenger_message
прочитай, что всплыло в чате;read_passenger_message
прочти, что появилось у клиента;read_passenger_message
озвучь, что появилось у пассажира;read_passenger_message
прочитай его текст;read_passenger_message
прочти её текст;read_passenger_message
зачитай их текст;read_passenger_message
прочитай это сообщение;read_passenger_message
прочти это сообщение клиента;read_passenger_message
озвучь это сообщение пассажира;read_passenger_message
прочитай ту реплику;read_passenger_message
прочти ту реплику клиента;read_passenger_message
зачитай ту реплику пассажира;read_passenger_message
прочитай последнее уведомление;read_passenger_message
прочти уведомление клиента;read_passenger_message
озвучь уведомление от пассажира;read_passenger_message
прочитай апдейт из чата;read_passenger_message
прочти апдейт пассажира;read_passenger_message
зачитай апдейт клиента;read_passenger_message
прочитай свежий апдейт;read_passenger_message
прочти новый апдейт от клиента;read_passenger_message
озвучь новый апдейт пассажира;read_passenger_message
прочитай короткое сообщение клиента;read_passenger_message
прочти короткое сообщение пассажира;read_passenger_message
зачитай короткое сообщение;read_passenger_message
прочитай длинное сообщение клиента;read_passenger_message
прочти длинное сообщение пассажира;read_passenger_message
озвучь длинное сообщение;read_passenger_message
прочитай сообщение от пассажира без лишнего;read_passenger_message
прочти сообщение клиента без добавок;read_passenger_message
зачитай сообщение пассажира без воды;read_passenger_message
прочитай всю переписку последнего сообщения;read_passenger_message
прочти всю переписку клиента;read_passenger_message
озвучь всю переписку пассажира;read_passenger_message
прочитай свежий месседж;read_passenger_message
прочти месседж клиента;read_passenger_message
зачитай месседж пассажира;read_passenger_message
прочитай комментарий клиента;read_passenger_message
прочти комментарий пассажира;read_passenger_message
озвучь их комментарий;read_passenger_message
прочитай записку клиента;read_passenger_message
прочти записку пассажира;read_passenger_message
зачитай записку;read_passenger_message
прочитай записку из чата;read_passenger_message
прочти записку, что пришла;read_passenger_message
озвучь записку клиента;read_passenger_message
прочитай новость из чата;read_passenger_message
прочти новость пассажира;read_passenger_message
зачитай новость клиента;read_passenger_message
прочитай фразу пассажира;read_passenger_message
прочти фразу клиента;read_passenger_message
озвучь его фразу;read_passenger_message
прочитай их заметку;read_passenger_message
прочти новую заметку;read_passenger_message
зачитай заметку пассажира;read_passenger_message
прочитай их уточнение;read_passenger_message
прочти уточнение клиента;read_passenger_message
озвучь уточнение пассажира;read_passenger_message
прочитай развернутый ответ клиента;read_passenger_message
прочти развернутый ответ пассажира;read_passenger_message
зачитай ответ клиента;read_passenger_message
прочитай ответ пассажира;read_passenger_message
прочти их ответ;read_passenger_message
озвучь его ответ;read_passenger_message
прочитай сообщение, что сверху;read_passenger_message
прочти сообщение, что появилось первым;read_passenger_message
зачитай верхнее сообщение;read_passenger_message
прочитай нижнее сообщение;read_passenger_message
прочти крайнее сообщение;read_passenger_message
озвучь крайнее сообщение клиента;read_passenger_message
прочитай крайнее сообщение пассажира;read_passenger_message
прочитай свежий текст из диалога;read_passenger_message
прочти текст из диалога клиента;read_passenger_message
зачитай текст из диалога пассажира;read_passenger_message
прочитай чатовое уведомление;read_passenger_message
прочти чатовое сообщение;read_passenger_message
озвучь чатовую запись;read_passenger_message
прочитай последние слова клиента;read_passenger_message
прочти последние слова пассажира;read_passenger_message
зачитай последние строки;read_passenger_message
прочитай недавний текст;read_passenger_message
прочти недавний месседж;read_passenger_message
озвучь недавний комментарий;read_passenger_message
прочитай появившийся текст;read_passenger_message
прочти появившийся месседж;read_passenger_message
зачитай появившееся сообщение;read_passenger_message
прочитай лог записи клиента;read_passenger_message
прочти лог записи пассажира;read_passenger_message
озвучь лог последнего сообщения;read_passenger_message
прочитай, что в уведомлении;read_passenger_message
прочти, что в сообщении;read_passenger_message
зачитай, что в тексте;read_passenger_message
прочитай, что клиент думает;read_passenger_message
прочти, что пассажир сообщает;read_passenger_message
озвучь, что он написал;read_passenger_message
прочитай свежую реплику;read_passenger_message
прочти новую реплику;read_passenger_message
зачитай последнюю реплику;read_passenger_message
прочитай этот текст от клиента;read_passenger_message
прочти тот текст пассажира;read_passenger_message
озвучь их последний текст;read_passenger_message
прочитай сообщение от клиента целиком;read_passenger_message
прочти сообщение пассажира целиком;read_passenger_message
зачитай сообщение целиком;read_passenger_message
прочитай поступивший текст полностью;read_passenger_message
прочти поступивший месседж полностью;read_passenger_message
озвучь поступившее сообщение полностью;read_passenger_message
прочитай пункт из чата;read_passenger_message
прочти пункт клиента;read_passenger_message
зачитай пункт пассажира;read_passenger_message
прочитай инбокс клиента;read_passenger_message
прочти инбокс пассажира;read_passenger_message
озвучь входящее сообщение;read_passenger_message
прочитай входящее от клиента;read_passenger_message
прочти входящее от пассажира;read_passenger_message
зачитай входящее;read_passenger_message
прочитай пришедшее письмо;read_passenger_message
прочти пришедшее смс;read_passenger_message
озвучь пришедшее уведомление;read_passenger_message
прочитай сообщение в чате;read_passenger_message
прочти сообщение в окне;read_passenger_message
зачитай сообщение в приложении;read_passenger_message
прочитай текст, что горит;read_passenger_message
прочти текст, что высветился;read_passenger_message
озвучь текст, что появился;read_passenger_message
прочитай клиентский текст;read_passenger_message
прочти пассажирский текст;read_passenger_message
прочитай клиентскую запись;read_passenger_message
прочти пассажирскую запись;read_passenger_message
озвучь последнюю запись;read_passenger_message
прочитай свежую запись;read_passenger_message
прочти новую запись;read_passenger_message
зачитай текущую запись;read_passenger_message
прочитай нечитанное сообщение;read_passenger_message
прочти первое непрочитанное;read_passenger_message
озвучь непрочитанное сообщение;read_passenger_message
прочитай непрочитанку;read_passenger_message
прочти непрочитанный текст клиента;read_passenger_message
зачитай непрочитанный текст пассажира;read_passenger_message
прочитай последнее непрочитанное;read_passenger_message
прочти последнее непрочитанное сообщение;read_passenger_message
озвучь последнее непрочитанное;read_passenger_message
прочитай только непрочитанное;read_passenger_message
прочти только новый текст;read_passenger_message
зачитай только что добавленное;read_passenger_message
прочитай, что клиент только что кинул;read_passenger_message
прочти, что пассажир только что кинул;read_passenger_message
озвучь, что только что прилетело;read_passenger_message
прочитай быструю заметку клиента;read_passenger_message
прочти быструю заметку пассажира;read_passenger_message
зачитай быструю заметку;read_passenger_message
прочитай быстрый комментарий;read_passenger_message
прочти быстрый месседж;read_passenger_message
озвучь быстрый текст;read_passenger_message
прочитай лаконичное сообщение;read_passenger_message
прочти лаконичное сообщение клиента;read_passenger_message
зачитай лаконичное сообщение пассажира;read_passenger_message
прочитай полстраницы текста клиента;read_passenger_message
прочти полстраницы текста пассажира;read_passenger_message
озвучь полстраницы текста;read_passenger_message
прочитай их указание;read_passenger_message
прочти его указание;read_passenger_message
зачитай её указание;read_passenger_message
прочитай поступившую реплику;read_passenger_message
прочти поступивший текст;read_passenger_message
озвучь поступивший комментарий;read_passenger_message
прочитай инфу от клиента;read_passenger_message
прочти инфу от пассажира;read_passenger_message
зачитай пришедшую инфу;read_passenger_message
прочитай то, что клиент добавил;read_passenger_message
прочти то, что пассажир добавил;read_passenger_message
озвучь то, что добавили в чат;read_passenger_message
прочитай финальный текст клиента;read_passenger_message
прочти финальный текст пассажира;read_passenger_message
зачитай финальный текст;read_passenger_message
прочитай апдейт;read_passenger_message
прочти свежий апдейт клиента;read_passenger_message
озвучь апдейт пассажира;read_passenger_message
прочитай сообщение без сокращений;read_passenger_message
прочти сообщение клиента без сокращений;read_passenger_message
зачитай сообщение пассажира без сокращений;read_passenger_message
прочитай сообщение, что висит непрочитанное;read_passenger_message
прочти сообщение, что всплыло;read_passenger_message
озвучь сообщение, что мелькнуло;read_passenger_message
прочитай запись, что сверху списка;read_passenger_message
прочти запись, что внизу списка;read_passenger_message
зачитай запись, что выделена;read_passenger_message
прочитай реплику из диалога;read_passenger_message
прочти реплику из клиентского диалога;read_passenger_message
озвучь реплику из пассажирского диалога;read_passenger_message
прочитай последнее слово клиента;read_passenger_message
прочти последнее слово пассажира;read_passenger_message
зачитай их последнее слово;read_passenger_message
прочитай записку, появившуюся в чате;read_passenger_message
прочти сообщение, появившееся в чате;read_passenger_message
озвучь текст, появившийся в чате;read_passenger_message
прочитай клиентское уведомление;read_passenger_message
прочти пассажирское уведомление;read_passenger_message
зачитай уведомление из чата;read_passenger_message
прочитай короткий текст из чата;read_passenger_message
прочти длинный текст из чата;read_passenger_message
озвучь текст из чата;read_passenger_message
прочитай сообщение, что клиент оставил;read_passenger_message
прочти сообщение, что пассажир оставил;read_passenger_message
зачитай сообщение, что оставили;read_passenger_message
прочитай историю последнего сообщения;read_passenger_message
прочти расшифровку сообщения клиента;read_passenger_message
озвучь расшифровку сообщения пассажира;read_passenger_message
прочитай предварительный текст клиента;read_passenger_message
прочти предварительный текст пассажира;read_passenger_message
зачитай предварительный текст;read_passenger_message
прочитай окончательный текст клиента;read_passenger_message
прочти окончательный текст пассажира;read_passenger_message
озвучь окончательный текст;read_passenger_message
прочитай эту фразу;read_passenger_message
прочти эту фразу клиента;read_passenger_message
зачитай эту фразу пассажира;read_passenger_message
прочитай заметку, отправленную клиентом;read_passenger_message
прочти заметку, отправленную пассажиром;read_passenger_message
озвучь заметку, которую прислали;read_passenger_message
прочитай присланный текст;read_passenger_message
прочти присланное сообщение;read_passenger_message
зачитай присланную реплику;read_passenger_message
прочитай текст, что прилетел;read_passenger_message
прочти текст, что подоспел;read_passenger_message
озвучь текст, что поступил;read_passenger_message
прочитай их короткое сообщение;read_passenger_message
прочти их длинное сообщение;read_passenger_message
зачитай их свежее сообщение;read_passenger_message
прочитай строку клиента;read_passenger_message
озвучь строку из чата;read_passenger_message
прочитай, пожалуйста, сообщение клиента;read_passenger_message
прочти, пожалуйста, сообщение пассажира;read_passenger_message
зачитай, пожалуйста, последнее сообщение;read_passenger_message
прочитай для меня сообщение от клиента;read_passenger_message
прочти для меня сообщение от пассажира;read_passenger_message
озвучь для меня последнее сообщение;read_passenger_message
прочитай голосом текст клиента;read_passenger_message
прочти вслух текст пассажира;read_passenger_message
зачитай вслух последнее сообщение;read_passenger_message
прочитай свежие строки чата;read_passenger_message
прочти свежие строки от клиента;read_passenger_message
озвучь свежие строки от пассажира;read_passenger_message
прочитай только клиентский текст;read_passenger_message
прочти только пассажирский текст;read_passenger_message
зачитай только последнее сообщение;read_passenger_message
прочитай сообщение из диалога;read_passenger_message
